,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,CDLMARUBOZU,CDL3STARSINSOUTH,CDL3OUTSIDE,CDL3WHITESOLDIERS,CDLBREAKAWAY,CDLEVENINGSTAR,CDLHAMMER,CDLHARAMICROSS,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLMORNINGDOJISTAR,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSTICKSANDWICH,CDLUNIQUE3RIVER,CDLTHRUSTING,CDLXSIDEGAP3METHODS,bull_pattern_count,bull_pattern_names,bear_pattern_count,bear_pattern_names,filtered
470,470,470,470,2024-01-02,ACCD,12.09000015258789,12.529999732971191,11.869999885559082,12.109999656677246,12.109999656677246,680700,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
479,479,479,479,2023-12-07,ACDC,7.699999809265137,7.800000190734863,7.579999923706055,7.659999847412109,7.659999847412109,435400,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
480,480,480,480,2023-12-08,ACDC,7.829999923706055,8.09000015258789,7.690000057220459,7.96999979019165,7.96999979019165,476900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,CDLUNIQUE3RIVER,0,,1
482,482,482,482,2023-12-12,ACDC,7.909999847412109,7.929999828338623,7.670000076293945,7.800000190734863,7.800000190734863,663400,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
493,493,493,493,2023-12-28,ACDC,8.600000381469727,8.789999961853027,8.420000076293945,8.5600004196167,8.5600004196167,780700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
494,494,494,494,2023-12-29,ACDC,8.539999961853027,8.550000190734863,8.40999984741211,8.479999542236328,8.479999542236328,469100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
497,497,497,497,2024-01-04,ACDC,8.069999694824219,8.095000267028809,7.599999904632568,7.639999866485596,7.639999866485596,940100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
504,504,504,504,2023-12-07,ACHC,70.62000274658203,72.13999938964844,70.1500015258789,71.9800033569336,71.9800033569336,641700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,,1,CDLTHRUSTING,1
508,508,508,508,2023-12-13,ACHC,75.69000244140625,78.9800033569336,75.69000244140625,78.95999908447266,78.95999908447266,621500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
511,511,511,511,2023-12-18,ACHC,75.9800033569336,75.9800033569336,74.91999816894531,75.7300033569336,75.7300033569336,410900,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,2,"CDLHAMMER,CDLHARAMICROSS",0,,1
512,512,512,512,2023-12-19,ACHC,75.80000305175781,77.25,75.80000305175781,76.5199966430664,76.5199966430664,319000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,CDLUNIQUE3RIVER,0,,1
513,513,513,513,2023-12-20,ACHC,76.77999877929688,77.94000244140625,75.58000183105469,75.66000366210938,75.66000366210938,440900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,CDLSTICKSANDWICH,0,,1
523,523,523,523,2024-01-05,ACHC,79.11000061035156,82.0999984741211,78.5999984741211,79.25,79.25,748300,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
524,524,524,524,2024-01-08,ACHC,78.62000274658203,80.0,78.62000274658203,79.94999694824219,79.94999694824219,399200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
528,528,528,528,2023-12-06,ACHR,6.28000020980835,6.550000190734863,6.199999809265137,6.210000038146973,6.210000038146973,4657500,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
529,529,529,529,2023-12-07,ACHR,6.190000057220459,6.304999828338623,6.050000190734863,6.25,6.25,4333200,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
533,533,533,533,2023-12-13,ACHR,6.349999904632568,6.605000019073486,6.03000020980835,6.550000190734863,6.550000190734863,6820500,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
541,541,541,541,2023-12-26,ACHR,6.5,6.525000095367432,6.380000114440918,6.460000038146973,6.460000038146973,2620300,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
549,549,549,549,2024-01-08,ACHR,5.53000020980835,5.630000114440918,5.46999979019165,5.550000190734863,5.550000190734863,3621900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
552,552,552,552,2023-12-05,ACI,21.90999984741211,21.90999984741211,21.7450008392334,21.790000915527344,21.790000915527344,1394100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
564,564,564,564,2023-12-21,ACI,22.790000915527344,22.850000381469727,22.64999961853028,22.790000915527344,22.790000915527344,2322600,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
565,565,565,565,2023-12-22,ACI,22.6299991607666,22.940000534057617,22.5,22.530000686645508,22.530000686645508,4507400,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
567,567,567,567,2023-12-27,ACI,22.690000534057617,22.86800003051757,22.6299991607666,22.76000022888184,22.76000022888184,1621800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
568,568,568,568,2023-12-28,ACI,22.700000762939453,23.0,22.690000534057617,22.989999771118164,22.989999771118164,2462100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
571,571,571,571,2024-01-03,ACI,22.90999984741211,22.90999984741211,22.68000030517578,22.709999084472656,22.709999084472656,2147400,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
573,573,573,573,2024-01-05,ACI,22.600000381469727,23.040000915527344,22.600000381469727,23.040000915527344,23.040000915527344,6390700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
574,574,574,574,2024-01-08,ACI,23.01000022888184,23.065000534057617,22.76000022888184,22.989999771118164,22.989999771118164,3110900,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLHARAMICROSS,1
580,580,580,580,2023-12-08,ACIW,27.280000686645508,27.8700008392334,27.280000686645508,27.82999992370605,27.82999992370605,487500,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"CDLMARUBOZU,CDL3OUTSIDE",0,,1
585,585,585,585,2023-12-15,ACIW,29.690000534057617,29.90999984741211,29.239999771118164,29.71999931335449,29.71999931335449,3214400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
586,586,586,586,2023-12-18,ACIW,29.770000457763672,29.979999542236328,29.39999961853028,29.729999542236328,29.729999542236328,628700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
592,592,592,592,2023-12-27,ACIW,30.56999969482422,30.770000457763672,30.440000534057617,30.600000381469727,30.600000381469727,474300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
593,593,593,593,2023-12-28,ACIW,30.43000030517578,30.780000686645508,30.43000030517578,30.559999465942383,30.559999465942383,337100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
594,594,594,594,2023-12-29,ACIW,30.57999992370605,30.850000381469727,30.3799991607666,30.600000381469727,30.600000381469727,586800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
599,599,599,599,2024-01-08,ACIW,29.299999237060547,30.020000457763672,29.299999237060547,30.020000457763672,30.020000457763672,616700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
605,605,605,605,2023-12-08,ACLS,122.20999908447266,124.41000366210938,121.3499984741211,122.69000244140624,122.69000244140624,1394800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,CDLUNIQUE3RIVER,0,,1
612,612,612,612,2023-12-19,ACLS,136.22000122070312,137.17999267578125,133.5,136.17999267578125,136.17999267578125,733800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
617,617,617,617,2023-12-27,ACLS,136.82000732421875,136.88999938964844,132.5800018310547,133.1999969482422,133.1999969482422,492300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,CDLSTICKSANDWICH,0,,1
618,618,618,618,2023-12-28,ACLS,133.4199981689453,133.88999938964844,131.3000030517578,132.36000061035156,132.36000061035156,299000,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
629,629,629,629,2023-12-07,ACLX,54.86000061035156,57.900001525878906,54.70500183105469,57.88999938964844,57.88999938964844,492900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
633,633,633,633,2023-12-13,ACLX,48.290000915527344,50.75,48.12300109863281,50.52000045776367,50.52000045776367,929300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
636,636,636,636,2023-12-18,ACLX,51.06999969482422,52.41999816894531,49.67300033569336,49.7400016784668,49.7400016784668,808500,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
639,639,639,639,2023-12-21,ACLX,51.650001525878906,52.27000045776367,51.040000915527344,51.880001068115234,51.880001068115234,355700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
644,644,644,644,2023-12-29,ACLX,57.0,57.06999969482422,55.255001068115234,55.5,55.5,313800,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
645,645,645,645,2024-01-02,ACLX,54.560001373291016,58.52999877929688,54.25,56.150001525878906,56.150001525878906,533100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,,1,CDLTHRUSTING,1
647,647,647,647,2024-01-04,ACLX,54.68999862670898,56.56999969482422,54.31999969482422,54.34999847412109,54.34999847412109,722800,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
650,650,650,650,2023-12-01,ACM,88.72000122070312,89.97000122070312,88.13999938964844,89.54000091552734,89.32490539550781,896600,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
652,652,652,652,2023-12-05,ACM,90.37999725341795,90.9800033569336,89.68000030517578,90.62999725341795,90.41228485107422,858700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
662,662,662,662,2023-12-19,ACM,93.1500015258789,94.01000213623048,92.51000213623048,93.4499969482422,93.22550964355467,1177300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
670,670,670,670,2024-01-02,ACM,91.75,92.56999969482422,91.08000183105467,91.58000183105467,91.36000061035156,552100,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
676,676,676,676,2023-12-04,ACMR,16.639999389648438,16.719999313354492,16.190000534057617,16.6200008392334,16.6200008392334,649100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
677,677,677,677,2023-12-05,ACMR,16.450000762939453,16.450000762939453,16.020000457763672,16.030000686645508,16.030000686645508,558300,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
678,678,678,678,2023-12-06,ACMR,16.31999969482422,16.389999389648438,15.850000381469728,15.859999656677246,15.859999656677246,577700,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
685,685,685,685,2023-12-15,ACMR,18.1299991607666,18.268999099731445,17.559999465942383,17.899999618530273,17.899999618530273,785800,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
691,691,691,691,2023-12-26,ACMR,18.61000061035156,20.030000686645508,18.61000061035156,19.8799991607666,19.8799991607666,1044700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,CDLSEPARATINGLINES,0,,1
698,698,698,698,2024-01-05,ACMR,16.889999389648438,17.260000228881836,16.65999984741211,16.959999084472656,16.959999084472656,744800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
699,699,699,699,2024-01-08,ACMR,17.100000381469727,17.274999618530273,16.920000076293945,17.030000686645508,17.030000686645508,765300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
706,706,706,706,2023-12-11,ACN,335.2099914550781,342.3900146484375,335.20001220703125,342.3099975585937,342.3099975585937,1814100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
709,709,709,709,2023-12-14,ACN,342.739990234375,345.3900146484375,340.739990234375,342.7300109863281,342.7300109863281,2551300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
717,717,717,717,2023-12-27,ACN,354.5,355.3800048828125,351.6300048828125,353.82000732421875,353.82000732421875,1309700,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
724,724,724,724,2024-01-08,ACN,335.0,340.4700012207031,335.0,340.3500061035156,340.3500061035156,1909500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
728,728,728,728,2023-12-06,ACT,27.540000915527344,27.850000381469727,27.07999992370605,27.11000061035156,27.11000061035156,180700,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
729,729,729,729,2023-12-07,ACT,27.229999542236328,27.39999961853028,26.979999542236328,27.3799991607666,27.3799991607666,189700,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
731,731,731,731,2023-12-11,ACT,27.540000915527344,27.64999961853028,27.450000762939453,27.549999237060547,27.549999237060547,119100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
732,732,732,732,2023-12-12,ACT,27.63999938964844,27.82999992370605,27.39999961853028,27.68000030517578,27.68000030517578,273700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
741,741,741,741,2023-12-26,ACT,29.190000534057617,29.270000457763672,29.07999992370605,29.209999084472656,29.209999084472656,121200,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
744,744,744,744,2023-12-29,ACT,29.239999771118164,29.239999771118164,28.88999938964844,28.88999938964844,28.88999938964844,105200,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,"CDLMARUBOZU,CDL3OUTSIDE",1
759,759,759,759,2023-12-14,ACVA,14.75,15.510000228881836,14.630000114440918,15.350000381469728,15.350000381469728,1428600,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
766,766,766,766,2023-12-26,ACVA,15.329999923706056,15.505000114440918,15.010000228881836,15.359999656677246,15.359999656677246,1052500,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
770,770,770,770,2024-01-02,ACVA,14.869999885559082,15.079999923706056,14.649999618530272,14.890000343322754,14.890000343322754,1428100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
775,775,775,775,2023-12-01,ADBE,609.239990234375,615.2000122070312,603.1799926757812,612.469970703125,612.469970703125,2490000,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
783,783,783,783,2023-12-13,ADBE,630.4099731445312,632.4500122070312,618.030029296875,624.260009765625,624.260009765625,6188500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,CDLXSIDEGAP3METHODS,0,,1
788,788,788,788,2023-12-20,ADBE,600.7100219726562,610.6799926757812,595.0700073242188,596.0599975585938,596.0599975585938,2587300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,CDLXSIDEGAP3METHODS,0,,1
791,791,791,791,2023-12-26,ADBE,598.9199829101562,601.6900024414062,596.5,598.260009765625,598.260009765625,1595100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,2,"CDLMATCHINGLOW,CDLRICKSHAWMAN",0,,1
794,794,794,794,2023-12-29,ADBE,596.0900268554688,600.75,592.9400024414062,596.5999755859375,596.5999755859375,1893900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
798,798,798,798,2024-01-05,ADBE,563.5,569.52001953125,563.3400268554688,564.5999755859375,564.5999755859375,1922900,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
803,803,803,803,2023-12-06,ADC,61.22999954223633,61.84000015258789,60.709999084472656,60.880001068115234,60.64127349853516,816900,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
807,807,807,807,2023-12-12,ADC,59.310001373291016,59.70000076293945,58.90999984741211,59.36000061035156,59.127235412597656,726500,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
808,808,808,808,2023-12-13,ADC,59.29999923706055,62.08000183105469,59.18000030517578,61.88999938964844,61.64731216430664,1157100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,CDLSEPARATINGLINES,0,,1
816,816,816,816,2023-12-26,ADC,62.75,63.2400016784668,62.58000183105469,63.040000915527344,62.79280471801758,585700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
818,818,818,818,2023-12-28,ADC,62.70000076293945,63.47999954223633,62.70000076293945,63.470001220703125,63.470001220703125,612200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
827,827,827,827,2023-12-05,ADEA,9.619999885559082,9.729999542236328,9.399999618530272,9.574999809265137,9.574999809265137,621853,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
833,833,833,833,2023-12-13,ADEA,10.350000381469728,10.68000030517578,10.06999969482422,10.68000030517578,10.68000030517578,727440,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3WHITESOLDIERS,0,,1
839,839,839,839,2023-12-21,ADEA,11.539999961853027,11.789999961853027,11.510000228881836,11.789999961853027,11.789999961853027,354250,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
840,840,840,840,2023-12-22,ADEA,11.890000343322754,11.920000076293944,11.68000030517578,11.869999885559082,11.869999885559082,476880,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
847,847,847,847,2024-01-04,ADEA,12.279999732971191,12.425000190734863,11.970000267028809,12.270000457763672,12.270000457763672,574546,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
849,849,849,849,2024-01-08,ADEA,12.079999923706056,12.170000076293944,12.0,12.0649995803833,12.0649995803833,307337,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
853,853,853,853,2023-12-06,ADI,183.0,183.0,180.1699981689453,180.57000732421875,180.57000732421875,2763400,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
859,859,859,859,2023-12-14,ADI,193.19000244140625,200.259994506836,193.19000244140625,200.1699981689453,200.1699981689453,5610000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
861,861,861,861,2023-12-18,ADI,200.8800048828125,201.19000244140625,196.1600036621093,196.58999633789065,196.58999633789065,3421000,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLEVENINGSTAR,1
862,862,862,862,2023-12-19,ADI,197.6999969482422,198.1000061035156,196.69000244140625,197.8300018310547,197.8300018310547,1981800,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
876,876,876,876,2023-12-04,ADM,74.58000183105469,75.56999969482422,74.41999816894531,74.62999725341797,74.62999725341797,4183800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
877,877,877,877,2023-12-05,ADM,74.29000091552734,74.69999694824219,73.95999908447266,74.13999938964844,74.13999938964844,2888800,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,2,"CDLINVERTEDHAMMER,CDLRICKSHAWMAN",0,,1
884,884,884,884,2023-12-14,ADM,75.4800033569336,77.3499984741211,75.4800033569336,76.41999816894531,76.41999816894531,3863700,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
888,888,888,888,2023-12-20,ADM,73.33999633789062,73.44999694824219,70.5999984741211,70.68000030517578,70.68000030517578,5051200,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
892,892,892,892,2023-12-27,ADM,72.08000183105469,72.36000061035156,71.76000213623047,72.16999816894531,72.16999816894531,2372900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
894,894,894,894,2023-12-29,ADM,72.1500015258789,72.41000366210938,71.7699966430664,72.22000122070312,72.22000122070312,2195900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
897,897,897,897,2024-01-04,ADM,73.1500015258789,73.25,71.72000122070312,71.75,71.75,3442200,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
898,898,898,898,2024-01-05,ADM,71.37000274658203,72.0,70.29000091552734,70.80999755859375,70.80999755859375,2926100,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
904,904,904,904,2023-12-07,ADMA,3.859999895095825,3.859999895095825,3.75,3.7699999809265137,3.7699999809265137,893200,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
906,906,906,906,2023-12-11,ADMA,3.7100000381469727,3.7200000286102295,3.609999895095825,3.700000047683716,3.700000047683716,1589800,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
908,908,908,908,2023-12-13,ADMA,3.740000009536743,4.010000228881836,3.7300000190734863,4.010000228881836,4.010000228881836,2672400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
914,914,914,914,2023-12-21,ADMA,4.139999866485596,4.210000038146973,4.070000171661377,4.130000114440918,4.130000114440918,1112000,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
917,917,917,917,2023-12-27,ADMA,4.360000133514404,4.489999771118164,4.360000133514404,4.489999771118164,4.489999771118164,1701400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
932,932,932,932,2023-12-12,ADNT,33.22999954223633,33.70000076293945,33.08000183105469,33.369998931884766,33.369998931884766,1503200,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
940,940,940,940,2023-12-22,ADNT,36.68999862670898,37.18999862670898,36.540000915527344,36.7400016784668,36.7400016784668,552000,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
947,947,947,947,2024-01-04,ADNT,33.599998474121094,34.16999816894531,33.279998779296875,34.040000915527344,34.040000915527344,947000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,,1,CDLTHRUSTING,1
956,956,956,956,2023-12-11,ADP,231.32000732421875,235.259994506836,230.8600006103516,233.2899932861328,233.2899932861328,1981500,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,CDLMORNINGDOJISTAR,0,,1
960,960,960,960,2023-12-15,ADP,235.88999938964844,237.17999267578125,233.69000244140625,234.13999938964844,234.13999938964844,5260500,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
963,963,963,963,2023-12-20,ADP,233.509994506836,235.4600067138672,232.009994506836,232.22999572753903,232.22999572753903,1654400,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
967,967,967,967,2023-12-27,ADP,231.88999938964844,232.75,230.9600067138672,231.6100006103516,231.6100006103516,925600,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
973,973,973,973,2024-01-05,ADP,232.63999938964844,235.42999267578125,232.4499969482422,235.2100067138672,235.2100067138672,1765400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
974,974,974,974,2024-01-08,ADP,235.5500030517578,237.1600036621093,234.94000244140625,236.759994506836,236.759994506836,1678500,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
