Time,Stock Symbol,Stock Last Price,Type,Strike Price,Volume,Expiration Date,Days To Expiration,Bid Price,Midpoint,Ask Price,Last Price,Open Interest,VOI Ratio,Volatility
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,190,6209,2024-07-12,10,0.25,0.26,0.26,0.25,5788,1.07,63.31%
2024-07-0215:59 EST,"AAPL
watching",220.27,Put,212.5,6197,2024-07-12,10,0.55,0.56,0.56,0.56,4401,1.41,21.14%
2024-07-0215:59 EST,"GOOG
watching",186.61,Call,190,6184,2024-07-05,3,0.15,0.16,0.17,0.16,9486,0.65,16.33%
2024-07-0215:59 EST,AMD,164.32,Call,155,6180,2024-07-12,10,10.45,10.52,10.6,10.5,1872,3.3,38.69%
2024-07-0215:59 EST,PLTR,25.83,Put,25.5,6179,2024-07-05,3,0.15,0.16,0.17,0.15,4206,1.47,31.11%
2024-07-0215:53 EST,"AAPL
watching",220.27,Call,200,6177,2024-08-02,31,21.95,22.2,22.45,21.7,8737,0.71,29.66%
2024-07-0215:56 EST,"NVDA
watching",122.67,Put,123,6170,2024-07-19,17,4.55,4.6,4.65,4.7,7822,0.79,43.24%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,220,6168,2024-09-20,80,29.75,29.88,30,29.83,31870,0.19,53.15%
2024-07-0215:59 EST,MPW,4.03,Put,4.5,6143,2024-07-05,3,0.48,0.52,0.55,0.46,16958,0.36,125.69%
2024-07-0215:58 EST,NIO,4.53,Call,6,6137,2024-08-16,45,0.1,0.11,0.11,0.1,21381,0.29,73.88%
2024-07-0215:50 EST,F,12.87,Put,12,6132,2024-08-16,45,0.23,0.24,0.24,0.24,14584,0.42,33.25%
2024-07-0215:59 EST,PLTR,25.83,Call,26,6119,2024-07-12,10,0.58,0.59,0.6,0.6,4967,1.23,38.84%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,119,6114,2024-07-12,10,1.68,1.73,1.79,1.76,3834,1.59,41.76%
2024-07-0215:49 EST,Z,44.83,Put,42.5,6103,2024-08-16,45,2.12,2.16,2.2,2.14,12775,0.48,53.71%
2024-07-0215:59 EST,AMC,5.21,Call,6,6100,2024-07-19,17,0.26,0.27,0.27,0.28,13661,0.45,119.41%
2024-07-0215:59 EST,C,64.68,Call,65,6096,2024-07-05,3,0.28,0.29,0.29,0.28,3146,1.94,17.76%
2024-07-0215:42 EST,Z,44.83,Call,42.5,6056,2024-08-16,45,4.65,4.8,4.95,4.95,1668,3.63,57.32%
2024-07-0213:30 EST,T,18.82,Call,25,6027,2025-06-20,353,0.16,0.18,0.2,0.16,5873,1.03,21.04%
2024-07-0215:52 EST,UBER,70.67,Call,70,6012,2024-07-19,17,2.21,2.24,2.26,2.27,35034,0.17,29.46%
2024-07-0214:54 EST,"AAPL
watching",220.27,Call,195,6012,2024-08-02,31,26.5,26.88,27.25,26.7,9016,0.67,30.09%
2024-07-0215:59 EST,AMC,5.21,Call,27,6007,2025-01-17,199,0.25,0.26,0.27,0.25,77051,0.08,137.85%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,145,5969,2024-07-19,17,0.24,0.25,0.26,0.24,36427,0.16,45.06%
2024-07-0215:50 EST,WULF,5.05,Call,5,5964,2024-07-05,3,0.15,0.18,0.2,0.15,8393,0.71,73.61%
2024-07-0215:59 EST,JPM,208.83,Call,210,5948,2024-07-05,3,0.3,0.33,0.36,0.35,2441,2.44,10.37%
2024-07-0215:59 EST,F,12.87,Put,12.82,5942,2024-07-19,17,0.22,0.23,0.23,0.23,23549,0.25,23.20%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,125,5935,2024-08-16,45,7.3,7.35,7.4,7.34,28538,0.21,46.71%
2024-07-0215:59 EST,RILY,16.81,Put,15,5935,2024-08-16,45,2.1,2.13,2.15,2.1,1001,5.93,131.07%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,129,5924,2024-07-19,17,2.27,2.31,2.35,2.3,10230,0.58,43.54%
2024-07-0215:59 EST,PLUG,2.27,Call,3,5923,2024-08-16,45,0.13,0.14,0.14,0.14,1897,3.12,109.66%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,121.5,5921,2024-07-12,10,4.05,4.1,4.15,4,4235,1.4,42.02%
2024-07-0215:59 EST,XOM,114.18,Call,115,5909,2024-07-05,3,0.36,0.39,0.42,0.41,2422,2.44,17.92%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,200,5878,2024-08-16,45,5.5,5.55,5.6,5.65,7683,0.77,56.99%
2024-07-0215:59 EST,"MSFT
watching",459.28,Call,455,5870,2024-07-05,3,4.8,5.2,5.6,5.43,3486,1.68,15.87%
2024-07-0215:58 EST,"NVDA
watching",122.67,Call,145,5869,2024-07-26,24,0.52,0.53,0.54,0.51,4882,1.2,44.81%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,130,5867,2024-09-20,80,9.5,9.55,9.6,9.55,115253,0.05,52.28%
2024-07-0215:59 EST,BABA,73.68,Call,73,5861,2024-07-05,3,1,1.05,1.1,1.1,6627,0.88,27.17%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,110,5845,2024-08-02,31,1.7,1.73,1.75,1.75,3140,1.86,46.28%
2024-07-0215:59 EST,GOOGL,185.24,Call,185,5844,2024-07-19,17,3.5,3.58,3.65,3.55,12893,0.45,20.16%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,215,5836,2024-07-19,17,19.95,20.08,20.2,20.03,9312,0.63,48.65%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,125,5835,2024-07-26,24,4.65,4.68,4.7,4.66,10533,0.55,43.96%
2024-07-0215:59 EST,"MSFT
watching",459.28,Put,450,5821,2024-07-05,3,0.18,0.19,0.2,0.2,5266,1.11,15.56%
2024-07-0215:41 EST,F,12.87,Call,11.82,5814,2024-07-19,17,1.08,1.11,1.13,1.1,23396,0.25,32.76%
2024-07-0215:57 EST,MARA,22.12,Put,21.5,5807,2024-07-12,10,0.78,0.84,0.89,0.91,746,7.78,78.54%
2024-07-0215:59 EST,GME,23.98,Call,26,5799,2024-07-05,3,0.3,0.32,0.35,0.32,9798,0.59,114.13%
2024-07-0215:59 EST,"META
watching",509.5,Call,540,5782,2024-07-19,17,2.76,2.78,2.8,2.75,9275,0.62,27.10%
2024-07-0215:56 EST,BAC,40.93,Call,38,5782,2024-07-19,17,3.1,3.2,3.3,3.16,8438,0.69,31.56%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,212.5,5777,2024-07-05,3,18.7,19.1,19.5,19.2,7322,0.79,61.70%
2024-07-0215:51 EST,REAL,3.24,Call,3,5762,2024-08-16,45,0.55,0.6,0.65,0.6,343,16.8,105.86%
2024-07-0215:58 EST,NIO,4.53,Call,4.5,5757,2024-07-12,10,0.19,0.2,0.21,0.2,10684,0.54,60.83%
2024-07-0214:26 EST,HAL,33.62,Put,28,5750,2025-06-20,353,1.17,1.29,1.41,1.38,3716,1.55,31.82%
2024-07-0215:59 EST,MU,132.59,Call,131,5745,2024-07-05,3,2.39,2.43,2.46,2.4,2097,2.74,30.02%
2024-07-0215:59 EST,"AMZN
watching",200,Call,220,5725,2024-07-19,17,0.49,0.5,0.5,0.5,16001,0.36,30.59%
2024-07-0215:59 EST,CMG,61.4,Call,61,5720,2024-07-19,17,1.65,1.67,1.7,1.69,2313,2.47,26.55%
2024-07-0215:57 EST,IREN,14.39,Call,17.5,5712,2024-08-16,45,1.1,1.18,1.25,1.16,5927,0.96,107.03%
2024-07-0215:59 EST,GME,23.98,Put,23,5705,2024-07-05,3,0.28,0.29,0.3,0.29,7743,0.74,78.72%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,180,5682,2024-07-19,17,0.29,0.3,0.3,0.3,29835,0.19,61.69%
2024-07-0213:41 EST,TSM,175.7,Call,250,5674,2024-08-02,31,0.14,0.16,0.17,0.15,8395,0.68,53.85%
2024-07-0215:59 EST,"META
watching",509.5,Put,500,5654,2024-07-05,3,1.01,1.05,1.08,1.06,4828,1.17,23.35%
2024-07-0215:58 EST,"NVDA
watching",122.67,Put,114,5645,2024-07-12,10,0.61,0.63,0.64,0.64,7735,0.73,43.04%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,265,5635,2024-07-26,24,4.9,5.05,5.2,5,342,16.48,65.13%
2024-07-0215:59 EST,"AMZN
watching",200,Call,197.5,5629,2024-07-19,17,6.15,6.2,6.25,6.2,6341,0.89,26.63%
2024-07-0215:59 EST,"AMZN
watching",200,Call,195,5591,2024-07-12,10,6.6,6.68,6.75,6.65,7047,0.79,25.85%
2024-07-0215:58 EST,CCL,17.56,Put,17.5,5573,2024-07-05,3,0.14,0.16,0.17,0.15,3882,1.44,27.59%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,120,5549,2024-08-02,31,8.1,8.18,8.25,8.15,2784,1.99,45.58%
2024-07-0215:59 EST,"MSFT
watching",459.28,Call,460,5537,2024-07-12,10,4.65,4.75,4.85,4.78,1772,3.12,15.98%
2024-07-0215:59 EST,C,64.68,Call,64,5521,2024-07-05,3,0.84,0.88,0.91,0.85,6309,0.88,17.91%
2024-07-0215:59 EST,INTC,31.07,Call,32,5520,2024-07-12,10,0.23,0.24,0.25,0.25,5548,0.99,28.55%
2024-07-0215:34 EST,FOUR,73.55,Put,65,5504,2024-08-16,45,1.75,1.88,2,1.9,5534,0.99,53.81%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,129,5492,2024-07-12,10,1.17,1.21,1.25,1.2,5395,1.02,41.35%
2024-07-0215:59 EST,PFE,27.83,Call,28,5484,2024-07-05,3,0.1,0.11,0.11,0.11,6329,0.87,18.13%
2024-07-0214:48 EST,FOUR,73.55,Put,67.5,5483,2024-08-16,45,2.4,2.58,2.75,2.64,1567,3.5,53.39%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,260,5480,2024-08-16,45,9.6,9.65,9.7,9.6,17290,0.32,59.40%
2024-07-0215:59 EST,CHWY,24.87,Call,26,5465,2024-07-05,3,0.5,0.54,0.59,0.57,4551,1.2,112.55%
2024-07-0215:59 EST,PLTR,25.83,Call,26.5,5456,2024-07-12,10,0.38,0.39,0.4,0.4,4558,1.2,38.75%
2024-07-0215:59 EST,AMD,164.32,Call,172.5,5446,2024-07-05,3,0.2,0.21,0.21,0.19,4732,1.15,37.65%
2024-07-0215:57 EST,"TSLA
watching",231.26,Call,230,5405,2024-09-20,80,24.75,24.85,24.95,24.5,7829,0.69,53.38%
2024-07-0215:59 EST,"AAPL
watching",220.27,Put,220,5397,2024-07-12,10,2.5,2.53,2.56,2.53,5816,0.93,19.17%
2024-07-0215:59 EST,"MSFT
watching",459.28,Call,462.5,5385,2024-07-05,3,1.04,1.09,1.14,1.06,3532,1.52,13.58%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,265,5381,2024-07-12,10,0.9,0.92,0.93,0.9,1743,3.09,58.59%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,132,5377,2024-07-19,17,1.52,1.56,1.59,1.52,10563,0.51,43.11%
2024-07-0215:54 EST,INTC,31.07,Call,38,5377,2024-08-16,45,0.23,0.24,0.24,0.24,3519,1.53,43.30%
2024-07-0214:58 EST,INTC,31.07,Put,40,5351,2024-07-19,17,8,8.73,9.45,9,3233,1.66,70.92%
2024-07-0215:58 EST,INTC,31.07,Call,31,5328,2024-07-12,10,0.6,0.61,0.62,0.6,5236,1.02,26.75%
2024-07-0215:59 EST,MU,132.59,Call,125,5313,2024-09-20,80,14.9,14.98,15.05,15.05,1361,3.9,41.58%
2024-07-0215:59 EST,AMD,164.32,Put,155,5308,2024-07-19,17,1.74,1.85,1.96,1.85,16440,0.32,38.98%
2024-07-0215:37 EST,PBI,6.25,Call,8,5298,2025-01-17,199,0.6,0.65,0.7,0.65,8732,0.61,64.58%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,133,5289,2024-07-12,10,0.52,0.54,0.55,0.52,5118,1.03,41.08%
2024-07-0215:59 EST,TSM,175.7,Call,175,5288,2024-07-05,3,2.26,2.29,2.32,2.34,3382,1.56,29.72%
2024-07-0215:59 EST,BABA,73.68,Call,76,5284,2024-07-05,3,0.09,0.12,0.15,0.15,3448,1.53,31.61%
2024-07-0215:58 EST,SOFI,6.45,Call,6,5272,2024-07-05,3,0.42,0.45,0.48,0.46,2105,2.5,51.39%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,123,5261,2024-07-12,10,3.35,3.4,3.45,3.45,4354,1.21,41.48%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,130,5254,2024-07-26,24,2.88,2.89,2.89,2.86,12848,0.41,44.01%
2024-07-0215:58 EST,CVE,20.2,Call,20,5254,2024-07-19,17,0.55,0.6,0.65,0.55,4525,1.16,24.77%
2024-07-0215:54 EST,F,12.87,Call,13,5238,2024-08-16,45,0.45,0.46,0.48,0.46,13093,0.4,28.63%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,230,5238,2024-08-02,31,3.15,3.2,3.25,3.17,18598,0.28,25.48%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,128,5236,2024-07-19,17,2.58,2.61,2.63,2.6,14581,0.36,43.51%
2024-07-0215:46 EST,CIFR,4.58,Put,4,5236,2024-07-26,24,0.2,0.25,0.3,0.27,162,32.32,117.64%
2024-07-0215:52 EST,CCL,17.56,Call,17.5,5232,2024-07-05,3,0.21,0.23,0.25,0.25,3739,1.4,35.10%
2024-07-0215:59 EST,BAC,40.93,Call,41,5230,2024-07-19,17,0.94,0.95,0.96,0.95,33687,0.16,27.17%
