Time,Stock Symbol,Stock Last Price,Type,Strike Price,Volume,Expiration Date,Days To Expiration,Bid Price,Midpoint,Ask Price,Last Price,Open Interest,VOI Ratio,Volatility,Delta
2024-07-0113:41 EST,CMG,60.75,Call,62,1453,2024-07-05,4,0.2,0.23,0.25,0.2,1124,1.29,0.2939,0.196737
2024-07-0113:41 EST,"AAPL
watching",216.5,Call,215,19276,2024-07-12,11,4.4,4.45,4.5,4.47,14564,1.32,0.2149,0.61785
2024-07-0113:41 EST,SMCI,813,Put,700,5319,2024-07-05,4,0.4,0.43,0.45,0.44,1424,3.74,0.7207,-0.01908
2024-07-0113:41 EST,CLSK,17.83,Call,19.5,1118,2024-07-05,4,0.11,0.11,0.12,0.12,723,1.55,0.8454,0.152806
2024-07-0113:41 EST,MCD,249.98,Put,245,522,2024-07-12,11,1.12,1.16,1.19,1.16,150,3.48,0.1856,-0.240456
2024-07-0113:41 EST,JPM,206.51,Call,212.5,1831,2024-07-05,4,0.11,0.11,0.12,0.11,598,3.06,0.1748,0.066758
2024-07-0113:41 EST,COIN,233.27,Call,252.5,619,2024-07-05,4,0.73,0.78,0.83,0.78,226,2.74,0.6122,0.110937
2024-07-0113:41 EST,"AAPL
watching",216.5,Call,222.5,22786,2024-07-05,4,0.39,0.4,0.41,0.41,9222,2.47,0.2284,0.153349
2024-07-0113:41 EST,X,38.38,Call,38,2519,2024-09-20,81,3.4,3.47,3.55,3.55,1039,2.42,0.4358,0.583375
2024-07-0113:41 EST,RIVN,14.16,Call,13.5,6640,2024-07-05,4,0.77,0.79,0.8,0.77,3836,1.73,0.7287,0.721737
2024-07-0113:41 EST,RIOT,9.72,Call,10,19311,2024-07-05,4,0.15,0.16,0.16,0.15,7647,2.53,0.6986,0.334147
2024-07-0113:41 EST,"META
watching",502.5,Call,520,11564,2024-07-05,4,0.98,1,1.01,1,4301,2.69,0.2738,0.138085
2024-07-0113:41 EST,"META
watching",502.5,Call,510,7886,2024-07-05,4,3.05,3.1,3.15,3.11,2571,3.07,0.2682,0.336939
2024-07-0113:41 EST,CHWY,26.19,Call,35,4544,2024-07-05,4,0.38,0.4,0.41,0.4,2315,1.96,2.329,0.13763
2024-07-0113:41 EST,"META
watching",502.5,Call,512.5,1981,2024-07-05,4,2.35,2.39,2.43,2.39,1105,1.79,0.2693,0.276796
2024-07-0113:41 EST,AVGO,1629.12,Call,1630,801,2024-07-05,4,25.8,26.4,27,26.3,453,1.77,0.3853,0.509025
2024-07-0113:41 EST,"AAPL
watching",216.5,Put,217.5,12196,2024-07-05,4,2.05,2.07,2.09,2.08,1809,6.74,0.2036,-0.535775
2024-07-0113:41 EST,"META
watching",502.5,Call,500,9480,2024-07-05,4,7.65,7.75,7.85,7.75,3112,3.05,0.2693,0.611614
2024-07-0113:41 EST,MARA,21.99,Call,22.5,1166,2024-07-12,11,0.98,1,1.02,0.97,671,1.74,0.8343,0.453931
2024-07-0113:41 EST,"AMZN
watching",197.42,Call,195,11355,2024-07-12,11,5.3,5.35,5.4,5.35,6355,1.79,0.2719,0.633633
2024-07-0113:41 EST,"AMZN
watching",197.42,Put,195,15686,2024-07-05,4,0.97,0.99,1,1,7249,2.16,0.2548,-0.29648
2024-07-0113:41 EST,AMD,156.48,Put,155,21323,2024-07-05,4,1.81,1.83,1.85,1.85,5810,3.67,0.37,-0.413828
2024-07-0113:41 EST,AMD,156.48,Put,150,18784,2024-07-05,4,0.44,0.45,0.46,0.46,4830,3.89,0.3723,-0.14473
2024-07-0113:41 EST,"AAPL
watching",216.5,Put,212.5,60710,2024-07-05,4,0.44,0.45,0.45,0.45,9244,6.57,0.2153,-0.170474
2024-07-0113:41 EST,HOOD,22.9,Call,25,9920,2024-07-12,11,0.25,0.26,0.27,0.27,1537,6.45,0.5817,0.214716
2024-07-0113:41 EST,GOOGL,182.48,Call,182.5,8064,2024-07-05,4,1.63,1.64,1.65,1.63,4011,2.01,0.1979,0.529181
2024-07-0113:41 EST,DIS,97.93,Call,98,1700,2024-07-05,4,0.85,0.88,0.9,0.85,1164,1.46,0.2164,0.491712
2024-07-0113:41 EST,"META
watching",502.5,Call,495,4122,2024-07-05,4,11,11.15,11.3,11,695,5.93,0.2645,0.74253
2024-07-0113:41 EST,SNOW,141.34,Call,142,1746,2024-07-05,4,2.01,2.05,2.1,2.05,279,6.26,0.3651,0.490903
2024-07-0113:41 EST,DELL,142.52,Call,142,1113,2024-07-05,4,2.4,2.47,2.55,2.5,735,1.51,0.3875,0.535027
2024-07-0113:41 EST,CAT,329.38,Call,335,722,2024-07-05,4,1.2,1.25,1.3,1.25,427,1.69,0.2265,0.265766
2024-07-0113:41 EST,AVGO,1629.12,Call,1640,901,2024-07-05,4,21.7,22.25,22.8,22.29,251,3.59,0.3944,0.450227
2024-07-0113:41 EST,AMD,156.48,Call,165,4622,2024-07-12,11,1.46,1.48,1.49,1.48,2902,1.59,0.4095,0.235688
2024-07-0113:41 EST,"META
watching",502.5,Call,507.5,2922,2024-07-05,4,3.95,4,4.05,4,551,5.3,0.2678,0.402786
2024-07-0113:41 EST,GNRC,133.53,Call,140,2271,2024-07-19,18,2.05,2.1,2.15,2.1,456,4.98,0.3973,0.295994
2024-07-0113:41 EST,DELL,142.52,Call,145,2374,2024-07-05,4,1.2,1.25,1.3,1.29,1475,1.61,0.395,0.337762
2024-07-0113:41 EST,COIN,233.27,Put,222.5,941,2024-07-05,4,1.53,1.77,2.01,1.64,672,1.4,0.5597,-0.207259
2024-07-0113:41 EST,BA,186.49,Call,195,735,2024-07-12,11,0.97,1.01,1.05,1,549,1.34,0.2956,0.193626
2024-07-0113:41 EST,ARM,158.62,Call,162.5,1892,2024-07-05,4,2.14,2.2,2.26,2.21,583,3.25,0.5721,0.355213
2024-07-0113:41 EST,AMD,156.48,Put,157.5,9470,2024-07-05,4,3.05,3.1,3.15,3.15,4231,2.24,0.3734,-0.577188
2024-07-0113:41 EST,"AAPL
watching",216.5,Call,220,38640,2024-07-12,11,2.05,2.07,2.09,2.07,18597,2.08,0.2152,0.376046
2024-07-0113:41 EST,"TSLA
watching",211.83,Call,235,17865,2024-07-05,4,0.32,0.33,0.33,0.33,3029,5.9,0.6683,0.054525
2024-07-0113:41 EST,CRWD,389.43,Put,370,3556,2024-07-05,4,0.31,0.32,0.32,0.32,1016,3.5,0.3257,-0.055798
2024-07-0113:41 EST,AMD,156.48,Call,162.5,17918,2024-07-05,4,0.58,0.59,0.6,0.59,8719,2.06,0.3932,0.173999
2024-07-0113:41 EST,"TSLA
watching",211.83,Call,215,15285,2024-07-12,11,5.2,5.25,5.3,5.23,2574,5.94,0.5144,0.408799
2024-07-0113:41 EST,"TSLA
watching",211.83,Call,265,8358,2024-11-15,137,12.15,12.23,12.3,12.19,927,9.02,0.546,0.317509
2024-07-0113:41 EST,"TSLA
watching",211.83,Call,217.5,5330,2024-07-12,11,4.35,4.4,4.45,4.4,417,12.78,0.5177,0.360442
2024-07-0113:41 EST,CVX,157.05,Put,155,1634,2024-07-05,4,0.38,0.4,0.42,0.38,883,1.85,0.1795,-0.22171
2024-07-0113:41 EST,"TSLA
watching",211.83,Call,212.5,6696,2024-07-12,11,6.2,6.23,6.25,6.2,707,9.47,0.5125,0.460035
2024-07-0113:41 EST,"TSLA
watching",211.83,Call,217.5,24105,2024-07-05,4,2.29,2.31,2.33,2.31,3929,6.14,0.6026,0.288534
2024-07-0113:41 EST,SNOW,141.34,Call,150,2941,2024-07-05,4,0.25,0.27,0.28,0.28,1900,1.55,0.4114,0.098838
2024-07-0113:41 EST,POET,2.68,Call,3,885,2024-07-19,18,0.2,0.25,0.3,0.3,369,2.4,1.7582,0.465336
2024-07-0113:41 EST,LLY,912.36,Put,880,743,2024-07-12,11,2.69,2.84,2.99,2.79,108,6.88,0.2225,-0.150147
2024-07-0113:41 EST,COIN,233.27,Call,235,4802,2024-07-05,4,4.5,4.6,4.7,4.75,1079,4.45,0.5671,0.454774
2024-07-0113:41 EST,CAVA,94.46,Call,95,3994,2024-07-19,18,4.4,4.45,4.5,4.52,2802,1.43,0.561,0.508052
2024-07-0113:41 EST,AMD,156.48,Put,152.5,18924,2024-07-05,4,0.95,0.96,0.97,0.97,2359,8.02,0.3688,-0.261003
2024-07-0113:35 EST,SMCI,816.43,Put,725,2157,2024-07-05,4,1.05,1.13,1.2,1.1,278,7.76,0.6744,-0.045269
2024-07-0113:35 EST,SLB,46.86,Call,47,5021,2024-07-19,18,1.17,1.18,1.19,1.19,203,24.73,0.3007,0.49804
2024-07-0113:35 EST,RIVN,14.09,Put,13.5,4860,2024-07-05,4,0.21,0.22,0.22,0.21,2926,1.66,0.7411,-0.293989
2024-07-0113:35 EST,SMCI,816.43,Call,850,1452,2024-07-19,18,41.4,42,42.6,42.3,468,3.1,0.7804,0.442742
2024-07-0113:35 EST,SMCI,816.43,Call,860,864,2024-07-05,4,9.8,10.15,10.5,10.1,458,1.89,0.7667,0.264608
2024-07-0113:35 EST,SMCI,816.43,Call,900,8195,2024-07-05,4,5,5.1,5.2,5.12,2815,2.91,0.8523,0.142991
2024-07-0113:35 EST,SMCI,816.43,Put,820,1378,2024-07-05,4,24.9,25.35,25.8,25.4,826,1.67,0.6682,-0.521466
2024-07-0113:35 EST,NKE,76.61,Call,76,6626,2024-07-05,4,1.23,1.23,1.24,1.24,4436,1.49,0.3394,0.552307
2024-07-0113:35 EST,RIVN,14.09,Put,14,7228,2024-07-05,4,0.41,0.42,0.42,0.41,3436,2.1,0.7322,-0.471153
2024-07-0113:35 EST,"NVDA
watching",123.37,Put,119,34400,2024-07-05,4,0.65,0.66,0.67,0.67,7094,4.85,0.4525,-0.200324
2024-07-0113:35 EST,"MSFT
watching",453.58,Call,462.5,2780,2024-07-05,4,0.43,0.44,0.45,0.43,2043,1.36,0.1557,0.119244
2024-07-0113:35 EST,NKE,76.61,Call,90,6766,2024-09-20,81,0.47,0.48,0.48,0.48,5064,1.34,0.2613,0.111054
2024-07-0113:35 EST,RIVN,14.09,Call,13.5,6631,2024-07-05,4,0.74,0.75,0.76,0.75,3836,1.73,0.7458,0.70535
2024-07-0113:35 EST,"NVDA
watching",123.37,Call,123,78923,2024-07-05,4,2.66,2.67,2.68,2.67,9788,8.06,0.4472,0.55763
2024-07-0113:35 EST,"NVDA
watching",123.37,Put,120,114438,2024-07-05,4,0.88,0.89,0.89,0.89,30607,3.74,0.4475,-0.251251
2024-07-0113:35 EST,"NVDA
watching",123.37,Put,116,13378,2024-07-05,4,0.28,0.29,0.29,0.29,10030,1.33,0.4815,-0.096867
2024-07-0113:35 EST,SMCI,816.43,Put,750,7584,2024-07-05,4,2.8,2.85,2.9,2.9,1168,6.49,0.6529,-0.105659
2024-07-0113:35 EST,SHOP,64.1,Call,66,2810,2024-07-05,4,0.27,0.28,0.28,0.28,1737,1.62,0.3676,0.206071
2024-07-0113:35 EST,SHOP,64.1,Call,64,2465,2024-07-05,4,0.88,0.89,0.9,0.9,794,3.1,0.3552,0.491026
2024-07-0113:35 EST,SHOP,64.1,Call,63,966,2024-07-05,4,1.44,1.46,1.48,1.46,271,3.56,0.3554,0.655744
2024-07-0113:35 EST,"NVDA
watching",123.37,Put,124,37164,2024-07-05,4,2.4,2.42,2.43,2.42,14332,2.59,0.4378,-0.512975
2024-07-0113:35 EST,SNOW,141.74,Call,150,1472,2024-07-12,11,1.11,1.15,1.18,1.16,508,2.9,0.3905,0.217956
2024-07-0113:35 EST,"NVDA
watching",123.37,Put,115,63384,2024-07-05,4,0.22,0.23,0.23,0.23,31064,2.04,0.4987,-0.077443
2024-07-0113:35 EST,"MSFT
watching",453.58,Call,460,4793,2024-07-05,4,0.8,0.83,0.85,0.81,3405,1.41,0.1555,0.198501
2024-07-0113:35 EST,SMCI,816.43,Call,855,629,2024-07-05,4,10.8,11.15,11.5,10.9,203,3.1,0.7511,0.284435
2024-07-0113:35 EST,MGM,42.85,Put,44,811,2024-07-05,4,1.29,1.32,1.35,1.31,169,4.8,0.2523,-0.860506
2024-07-0113:35 EST,"NVDA
watching",123.37,Call,130,157964,2024-07-05,4,0.42,0.43,0.43,0.42,70204,2.25,0.4406,0.146019
2024-07-0113:35 EST,"NVDA
watching",123.37,Call,125,178323,2024-07-05,4,1.7,1.71,1.72,1.71,42146,4.23,0.4433,0.420049
2024-07-0113:35 EST,SMCI,816.43,Call,820,3962,2024-07-05,4,21.1,21.65,22.2,21.5,430,9.21,0.7007,0.481543
2024-07-0113:35 EST,SMCI,816.43,Call,800,6111,2024-07-05,4,30.8,31.5,32.2,31.5,465,13.14,0.6892,0.615632
2024-07-0113:35 EST,RIVN,14.09,Call,14,18160,2024-07-05,4,0.45,0.46,0.47,0.45,10174,1.78,0.7362,0.529452
2024-07-0113:35 EST,"NVDA
watching",123.37,Call,124,93641,2024-07-05,4,2.15,2.16,2.17,2.15,20819,4.5,0.4442,0.488621
2024-07-0113:35 EST,"MSFT
watching",453.58,Call,455,7176,2024-07-05,4,2.34,2.37,2.4,2.37,3448,2.08,0.1582,0.431603
2024-07-0113:35 EST,"MSFT
watching",453.58,Put,450,1967,2024-07-12,11,3.4,3.45,3.5,3.49,544,3.62,0.1675,-0.377004
2024-07-0113:35 EST,GME,23.51,Put,22,947,2024-07-12,11,1.12,1.15,1.18,1.12,764,1.24,1.0632,-0.349329
2024-07-0113:35 EST,CRM,257.51,Put,255,2582,2024-07-05,4,1.45,1.48,1.51,1.46,1621,1.59,0.2445,-0.331856
2024-07-0113:35 EST,BAC,39.92,Put,40,576,2024-07-12,11,0.57,0.58,0.58,0.57,427,1.35,0.199,-0.505422
2024-07-0113:35 EST,"NVDA
watching",123.37,Put,104,7239,2024-07-12,11,0.14,0.15,0.15,0.15,832,8.7,0.5537,-0.031293
2024-07-0113:35 EST,CHWY,26,Call,26,6891,2024-07-05,4,1.6,1.62,1.64,1.64,1214,5.68,1.3292,0.567213
2024-07-0113:35 EST,"AMZN
watching",197.41,Call,200,57354,2024-07-05,4,1.29,1.3,1.3,1.3,33601,1.71,0.2675,0.3531
2024-07-0113:35 EST,"AAPL
watching",216.5,Put,215,63749,2024-07-05,4,0.99,1,1.01,1.01,6814,9.36,0.2093,-0.322524
2024-07-0113:35 EST,"TSLA
watching",210.82,Call,202.5,20531,2024-07-05,4,9.35,9.4,9.45,9.35,7784,2.64,0.6017,0.714024
2024-07-0113:35 EST,RIOT,9.65,Call,14,2065,2024-08-16,46,0.34,0.35,0.36,0.33,255,8.1,1.0268,0.207413
2024-07-0113:35 EST,MU,130.7,Call,129,6372,2024-07-05,4,3.4,3.45,3.5,3.45,326,19.55,0.3788,0.683424
2024-07-0113:35 EST,HPE,21.1,Call,26,3019,2024-12-20,172,0.8,0.83,0.85,0.8,214,14.11,0.3835,0.26757
2024-07-0113:35 EST,CRWD,389.93,Put,370,3522,2024-07-05,4,0.31,0.33,0.35,0.33,1016,3.47,0.3295,-0.056707
2024-07-0113:35 EST,CHWY,26,Call,35,4530,2024-07-05,4,0.44,0.45,0.46,0.46,2315,1.96,2.3503,0.151784
2024-07-0113:35 EST,AVGO,1627,Put,1630,533,2024-07-05,4,24.7,25.3,25.9,25.9,366,1.46,0.3893,-0.485002
2024-07-0113:35 EST,"NVDA
watching",123.37,Put,123,50826,2024-07-05,4,1.92,1.93,1.94,1.95,14086,3.61,0.4389,-0.442573
2024-07-0113:35 EST,"NVDA
watching",123.37,Put,115.5,7558,2024-07-05,4,0.25,0.26,0.26,0.26,4871,1.55,0.491,-0.086985
2024-07-0113:35 EST,DIS,97.96,Put,97,630,2024-07-12,11,1.07,1.08,1.09,1.08,476,1.32,0.2332,-0.382064
2024-07-0113:35 EST,"AAPL
watching",216.5,Call,220,89149,2024-07-05,4,0.86,0.87,0.87,0.87,32295,2.76,0.2168,0.286311
2024-07-0113:35 EST,"AAPL
watching",216.5,Put,212.5,60447,2024-07-05,4,0.45,0.46,0.46,0.46,9244,6.54,0.2194,-0.170813
2024-07-0113:35 EST,"TSLA
watching",210.82,Call,220,126935,2024-07-05,4,1.72,1.73,1.74,1.72,35760,3.55,0.6085,0.229101
2024-07-0113:35 EST,"TSLA
watching",210.82,Put,207.5,36783,2024-07-05,4,4.2,4.23,4.25,4.25,203,181.2,0.5917,-0.429295
2024-07-0113:35 EST,MRVL,69.91,Call,71,9571,2024-07-05,4,0.7,0.72,0.73,0.7,770,12.43,0.3722,0.377412
2024-07-0113:35 EST,CRWD,389.93,Put,375,579,2024-07-05,4,0.63,0.67,0.7,0.68,449,1.29,0.3171,-0.107675
2024-07-0113:35 EST,COIN,233.38,Call,235,4670,2024-07-05,4,4.35,4.4,4.45,4.35,1079,4.33,0.575,0.435008
2024-07-0113:35 EST,CHWY,26,Call,26,1358,2024-07-12,11,2.4,2.43,2.45,2.4,160,8.49,1.2168,0.569907
2024-07-0113:35 EST,"AMZN
watching",197.41,Call,202.5,16406,2024-07-05,4,0.68,0.69,0.69,0.68,8449,1.94,0.2753,0.212897
2024-07-0113:35 EST,"AMZN
watching",197.41,Call,197.5,28983,2024-07-05,4,2.29,2.31,2.33,2.31,9695,2.99,0.26,0.52936
2024-07-0113:35 EST,"AMZN
watching",197.41,Put,192.5,10257,2024-07-05,4,0.44,0.45,0.45,0.44,6077,1.69,0.2596,-0.155015
2024-07-0113:35 EST,"AAPL
watching",216.5,Put,210,6549,2024-07-12,11,0.74,0.75,0.76,0.75,3788,1.73,0.2126,-0.172025
2024-07-0113:35 EST,"AAPL
watching",216.5,Call,225,19043,2024-07-05,4,0.2,0.21,0.22,0.21,7804,2.44,0.2437,0.083774
2024-07-0113:35 EST,"AAPL
watching",216.5,Put,217.5,11843,2024-07-05,4,2.07,2.09,2.11,2.1,1809,6.55,0.2105,-0.527625
2024-07-0113:35 EST,"TSLA
watching",210.82,Put,205,1313,2024-07-26,25,9.95,10.02,10.1,10.1,519,2.53,0.5758,-0.408121
2024-07-0113:35 EST,SMCI,816.43,Put,800,4584,2024-07-05,4,14.9,15.25,15.6,15.5,1737,2.64,0.6584,-0.380889
2024-07-0113:35 EST,"NVDA
watching",123.37,Call,127,61079,2024-07-05,4,1.02,1.03,1.03,1.01,23703,2.58,0.4413,0.29233
2024-07-0113:35 EST,GME,23.51,Call,25,14756,2024-07-05,4,0.72,0.74,0.76,0.75,7848,1.88,1.4615,0.342843
2024-07-0113:35 EST,GME,23.51,Put,22.5,3821,2024-07-05,4,0.67,0.69,0.7,0.67,1304,2.93,1.0395,-0.3641
2024-07-0113:35 EST,DELL,142.3,Call,142,1093,2024-07-05,4,2.3,2.35,2.4,2.39,735,1.49,0.3887,0.519676
2024-07-0113:35 EST,"AMZN
watching",197.41,Call,197.5,4470,2024-07-12,11,3.9,3.93,3.95,3.95,2288,1.95,0.2693,0.531963
2024-07-0113:35 EST,"AMZN
watching",197.41,Call,195,32709,2024-07-05,4,3.75,3.8,3.85,3.75,12263,2.67,0.2484,0.714275
2024-07-0113:35 EST,"AAPL
watching",216.5,Call,217.5,10350,2024-07-12,11,3.05,3.1,3.15,3.1,6669,1.55,0.2112,0.499675
2024-07-0113:35 EST,"AAPL
watching",216.5,Call,217.5,80150,2024-07-05,4,1.71,1.73,1.74,1.69,16258,4.93,0.2091,0.474658
2024-07-0113:35 EST,"TSLA
watching",210.82,Call,230,13940,2024-07-12,11,1.78,1.79,1.8,1.8,3209,4.34,0.5456,0.175799
2024-07-0113:35 EST,"TSLA
watching",210.82,Call,215,56548,2024-07-05,4,2.96,2.98,3,3,11559,4.89,0.6019,0.349849
2024-07-0113:35 EST,"TSLA
watching",210.82,Call,205,66048,2024-07-05,4,7.65,7.7,7.75,7.7,47658,1.39,0.6007,0.64465
2024-07-0113:35 EST,RIVN,14.09,Call,14.5,11175,2024-07-05,4,0.26,0.27,0.28,0.28,4210,2.65,0.7988,0.364935
2024-07-0113:35 EST,"NVDA
watching",123.37,Call,122,61568,2024-07-05,4,3.2,3.25,3.3,3.3,7975,7.72,0.4588,0.622661
2024-07-0113:35 EST,"MSFT
watching",453.58,Put,445,2090,2024-07-12,11,1.99,2.03,2.06,2.04,1008,2.07,0.173,-0.248579
2024-07-0113:35 EST,"MSFT
watching",453.58,Call,447.5,1970,2024-07-05,4,7,7.2,7.4,7.1,927,2.13,0.1656,0.786637
2024-07-0113:35 EST,ARM,158.46,Call,160,4036,2024-07-05,4,3.15,3.25,3.35,3.25,1376,2.93,0.5726,0.462856
2024-07-0113:35 EST,ABNB,150.21,Put,150,740,2024-07-05,4,1.38,1.4,1.43,1.41,598,1.24,0.2449,-0.469076
2024-07-0113:35 EST,"AAPL
watching",216.5,Call,217.5,4974,2024-07-19,18,4.05,4.1,4.15,4.1,2987,1.67,0.212,0.511294
2024-07-0113:35 EST,"TSLA
watching",210.82,Call,215,15251,2024-07-12,11,5.2,5.23,5.25,5.2,2574,5.93,0.5164,0.406323
2024-07-0113:35 EST,"TSLA
watching",210.82,Put,202.5,40383,2024-07-05,4,2.37,2.39,2.41,2.41,1121,36.02,0.5984,-0.285416
2024-07-0113:35 EST,AMD,156.22,Call,160,55957,2024-07-05,4,1.08,1.1,1.11,1.11,5677,9.86,0.3852,0.287746
2024-07-0113:35 EST,"AAPL
watching",216.5,Put,215,9937,2024-07-12,11,2.09,2.11,2.12,2.1,1318,7.54,0.2087,-0.378142
2024-07-0113:35 EST,COIN,233.38,Call,240,3515,2024-07-05,4,2.57,2.68,2.78,2.69,1843,1.91,0.5829,0.306535
2024-07-0113:35 EST,CHWY,26,Call,27,1863,2024-07-12,11,2.05,2.09,2.12,2.1,825,2.26,1.2988,0.504544
2024-07-0113:35 EST,CHWY,26,Call,27,6939,2024-07-05,4,1.25,1.33,1.4,1.34,1772,3.92,1.473,0.469024
2024-07-0113:35 EST,CHWY,26,Call,26.5,3598,2024-07-05,4,1.43,1.46,1.5,1.49,650,5.54,1.4131,0.51554
2024-07-0113:35 EST,CHWY,26,Put,25.5,2460,2024-07-05,4,0.88,0.96,1.04,1,761,3.23,1.2837,-0.376659
2024-07-0113:35 EST,CHWY,26,Put,25,8995,2024-07-05,4,0.74,0.77,0.8,0.75,3512,2.56,1.233,-0.317279
2024-07-0113:35 EST,CHWY,26,Call,24,1367,2024-07-05,4,2.51,2.72,2.92,2.73,162,8.44,1.1394,0.801525
2024-07-0113:35 EST,SNOW,141.74,Call,142,1728,2024-07-05,4,2,2.04,2.08,2.02,279,6.19,0.3567,0.49335
2024-07-0113:35 EST,CHWY,26,Call,27.5,748,2024-08-16,46,3.25,3.28,3.3,3.25,556,1.35,0.9819,0.528406
2024-07-0113:35 EST,CHWY,26,Call,30,3681,2024-07-12,11,1.45,1.47,1.49,1.45,2102,1.75,1.4954,0.357873
2024-07-0113:35 EST,AVGO,1627,Call,1660,538,2024-07-05,4,15.1,15.6,16.1,15.47,367,1.47,0.3999,0.346033
2024-07-0113:29 EST,INTC,30.77,Put,30.5,978,2024-07-12,11,0.47,0.48,0.48,0.47,479,2.04,0.283,-0.416964
2024-07-0113:29 EST,MSM,78.8,Put,80,1127,2024-07-19,18,2.85,3.08,3.3,3.1,170,6.63,0.3949,-0.517273
2024-07-0113:29 EST,IBM,175.83,Call,177.5,12296,2024-07-05,4,0.86,0.87,0.88,0.87,510,24.11,0.1783,0.382261
2024-07-0113:29 EST,CRWD,390.08,Put,375,572,2024-07-05,4,0.66,0.76,0.86,0.66,449,1.27,0.3075,-0.107912
2024-07-0113:29 EST,SNOW,141.73,Call,145,4417,2024-07-05,4,0.94,0.97,1,1,1977,2.23,0.3832,0.287554
2024-07-0113:29 EST,SMCI,815.8,Put,750,7561,2024-07-05,4,2.5,2.58,2.65,2.5,1168,6.47,0.6563,-0.092604
2024-07-0113:29 EST,SMCI,815.8,Call,950,657,2024-07-12,11,9.6,9.8,10,9.89,275,2.39,0.8211,0.169111
2024-07-0113:29 EST,SMCI,815.8,Put,800,4545,2024-07-05,4,13.8,14.1,14.4,13.87,1737,2.62,0.6593,-0.350689
2024-07-0113:29 EST,DELL,142.32,Call,141,1621,2024-07-05,4,2.7,2.8,2.9,2.8,983,1.65,0.3722,0.587537
2024-07-0113:29 EST,SMCI,815.8,Call,830,2998,2024-07-05,4,19.3,19.45,19.6,19.3,610,4.91,0.7019,0.446137
2024-07-0113:29 EST,SMCI,815.8,Put,730,1290,2024-07-05,4,1,1.18,1.35,1.1,395,3.27,0.6675,-0.045465
2024-07-0113:29 EST,GME,23.54,Call,24,16700,2024-07-05,4,0.9,0.94,0.97,0.94,11785,1.42,1.3093,0.432211
2024-07-0113:29 EST,GME,23.54,Put,22,7182,2024-07-05,4,0.47,0.48,0.49,0.47,2767,2.6,1.0194,-0.286791
2024-07-0113:29 EST,SNOW,141.73,Call,150,1450,2024-07-12,11,1.1,1.14,1.17,1.12,508,2.85,0.3894,0.212695
2024-07-0113:29 EST,SMCI,815.8,Put,820,1365,2024-07-05,4,23,23.6,24.2,23.6,826,1.65,0.6827,-0.489348
2024-07-0113:29 EST,DIS,98.02,Call,99,1123,2024-07-12,11,0.98,1,1.01,1,295,3.81,0.1988,0.415524
2024-07-0113:29 EST,DELL,142.32,Call,149,546,2024-07-05,4,0.35,0.38,0.4,0.4,336,1.63,0.402,0.134878
2024-07-0113:29 EST,DELL,142.32,Call,136,835,2024-07-05,4,6.4,6.5,6.6,6.4,424,1.97,0.3516,0.887369
2024-07-0113:29 EST,SMCI,815.8,Call,820,3882,2024-07-05,4,22.6,23.1,23.6,23.18,430,9.03,0.6839,0.511346
2024-07-0113:29 EST,SMCI,815.8,Call,840,3018,2024-07-05,4,15.4,15.75,16.1,15.81,439,6.87,0.713,0.384909
2024-07-0113:29 EST,HE,8.23,Call,9,738,2024-07-19,18,0.2,0.23,0.25,0.25,548,1.35,0.7147,0.318164
2024-07-0113:29 EST,DELL,142.32,Call,143,750,2024-07-05,4,1.75,1.8,1.85,1.85,377,1.99,0.3808,0.445817
2024-07-0113:29 EST,SMCI,815.8,Put,765,852,2024-07-05,4,4.2,4.45,4.7,4.32,211,4.04,0.6468,-0.146673
2024-07-0113:29 EST,SHOP,64.02,Call,66,2809,2024-07-05,4,0.28,0.29,0.29,0.3,1737,1.62,0.3654,0.209817
2024-07-0113:29 EST,RIVN,14.11,Put,13.5,2235,2024-07-12,11,0.39,0.4,0.4,0.4,598,3.74,0.6948,-0.333545
2024-07-0113:29 EST,HOOD,22.87,Call,23.5,2623,2024-07-05,4,0.2,0.21,0.22,0.21,1829,1.43,0.495,0.290909
2024-07-0113:29 EST,DELL,142.32,Call,148,921,2024-07-05,4,0.45,0.5,0.55,0.5,371,2.48,0.3904,0.165313
2024-07-0113:29 EST,DELL,142.32,Call,146,501,2024-07-05,4,0.8,0.85,0.9,0.85,391,1.28,0.3803,0.255256
2024-07-0113:29 EST,DELL,142.32,Call,145,2186,2024-07-05,4,1.05,1.1,1.15,1.08,1475,1.48,0.3726,0.309863
2024-07-0113:29 EST,DELL,142.32,Call,140,3579,2024-07-05,4,3.3,3.4,3.5,3.4,2202,1.63,0.3709,0.657333
2024-07-0113:29 EST,SNOW,141.73,Call,150,2936,2024-07-05,4,0.24,0.26,0.27,0.27,1900,1.55,0.4117,0.095891
2024-07-0113:29 EST,SMCI,815.8,Call,900,940,2024-07-12,11,15.8,16.15,16.5,16.5,651,1.44,0.7686,0.265203
2024-07-0113:29 EST,SNAP,15.84,Put,15.5,3267,2024-07-05,4,0.13,0.14,0.14,0.14,982,3.33,0.4181,-0.308402
2024-07-0113:29 EST,SMCI,815.8,Call,900,8127,2024-07-05,4,5.2,5.45,5.7,5.7,2815,2.89,0.8474,0.15599
2024-07-0113:29 EST,SMCI,815.8,Put,700,5223,2024-07-05,4,0.35,0.38,0.4,0.35,1424,3.67,0.7119,-0.01568
